Photo No.,Date,Time,Lat_dec,Lon_dec,Alt above the Sea level,Alt above launch point,Alt above ground,Banking angle,Tangage,Azimuth,GPS Course,Speed,GPS Speed,Camera position,Species,Number,
DSC08436.JPG,18.07.2020,05:57:41,45.432465,60.767395,271.4,207.2,210.4,-0.900,7.600,354.000,358.600,78.120,54.360,right,,,
DSC08437.JPG,18.07.2020,05:57:46,45.433182,60.767361,270.7,207.5,209.7,-0.200,7.300,359.000,357.700,83.520,58.680,right,,,
DSC08438.JPG,18.07.2020,05:57:51,45.433914,60.767342,275.3,211.5,214.3,0.800,4.100,355.000,0.200,85.320,61.560,right,,,
DSC08439.JPG,18.07.2020,05:57:56,45.434761,60.767406,272.6,208.4,211.6,-7.100,4.800,354.000,4.900,86.040,70.560,right,,,
DSC08440.JPG,18.07.2020,05:58:01,45.435635,60.767464,273.0,209.0,212.0,-2.200,4.300,351.000,358.300,85.320,69.480,right,,,
DSC08441.JPG,18.07.2020,05:58:06,45.436504,60.767403,273.9,210.9,212.9,1.700,4.500,348.000,354.000,83.520,65.880,right,,,
DSC08442.JPG,18.07.2020,05:58:11,45.437321,60.767349,274.7,211.8,213.7,2.400,2.000,354.000,358.800,87.120,66.240,right,,,
DSC08443.JPG,18.07.2020,05:58:16,45.438137,60.767323,274.1,210.1,213.1,-4.700,2.400,343.000,353.700,87.120,66.240,right,,,
DSC08444.JPG,18.07.2020,05:58:21,45.438969,60.767189,278.7,215.8,217.7,-1.200,0.000,348.000,353.600,85.680,66.960,right,,,
DSC08445.JPG,18.07.2020,05:58:26,45.439800,60.767097,279.5,214.4,218.5,-0.100,-1.800,352.000,357.500,86.040,72.360,right,,,
DSC08446.JPG,18.07.2020,05:58:31,45.440762,60.767048,274.6,209.7,213.6,-1.200,4.300,356.000,2.800,93.960,76.680,right,,,
DSC08447.JPG,18.07.2020,05:58:36,45.441597,60.767124,273.1,208.4,212.1,0.300,2.400,348.000,1.300,74.520,56.160,right,,,
DSC08448.JPG,18.07.2020,05:58:41,45.442299,60.767128,274.4,208.9,213.4,-2.200,3.800,349.000,1.600,79.920,59.760,right,,,
DSC08449.JPG,18.07.2020,05:58:46,45.443035,60.767159,274.1,210.1,213.1,-1.800,3.600,344.000,358.700,79.200,57.240,right,,,
DSC08450.JPG,18.07.2020,05:58:51,45.443802,60.767090,276.4,214.6,215.4,2.500,1.300,347.000,352.200,86.040,64.800,right,,,
DSC08451.JPG,18.07.2020,05:58:56,45.444633,60.766983,275.1,210.4,214.1,2.400,3.100,346.000,354.800,90.000,68.760,right,,,
DSC08452.JPG,18.07.2020,05:59:01,45.445473,60.767033,274.6,211.2,213.6,-7.400,2.500,355.000,4.900,83.880,66.240,right,,,
DSC08453.JPG,18.07.2020,05:59:06,45.446297,60.767025,277.2,214.9,216.2,-0.100,-1.800,342.000,351.900,84.600,61.920,right,,,
DSC08454.JPG,18.07.2020,05:59:11,45.447067,60.766903,278.0,214.7,217.0,1.800,-0.300,348.000,353.900,88.560,66.240,right,,,
DSC08455.JPG,18.07.2020,05:59:16,45.447880,60.766800,279.4,214.4,218.4,0.700,-3.100,348.000,355.500,84.600,63.000,right,,,
DSC08456.JPG,18.07.2020,05:59:21,45.448700,60.766655,278.3,214.0,217.3,9.300,-1.700,356.000,352.000,84.600,64.080,right,,,
DSC08457.JPG,18.07.2020,05:59:26,45.449516,60.766651,279.9,214.4,218.9,1.900,-2.600,6.000,5.800,87.480,67.320,right,,,
DSC08458.JPG,18.07.2020,05:59:31,45.450378,60.766689,276.4,212.7,215.4,6.500,0.500,1.000,359.000,86.040,68.400,right,,,
DSC08459.JPG,18.07.2020,05:59:36,45.451241,60.766670,276.3,213.6,215.3,-4.500,-0.100,355.000,0.700,88.920,66.600,right,,,
DSC08460.JPG,18.07.2020,05:59:41,45.452015,60.766659,277.7,214.1,216.7,3.700,-0.900,355.000,356.700,86.760,63.000,right,,,
DSC08461.JPG,18.07.2020,05:59:46,45.452793,60.766724,279.4,215.9,218.4,-7.900,-2.800,1.000,5.300,83.160,61.200,right,,,
DSC08462.JPG,18.07.2020,05:59:51,45.453590,60.766666,284.0,219.9,223.0,2.100,-0.300,357.000,355.600,86.400,62.640,right,,,
DSC08463.JPG,18.07.2020,05:59:56,45.454376,60.766598,285.9,221.8,224.9,-2.100,-2.800,351.000,358.400,88.920,63.000,right,,,
DSC08464.JPG,18.07.2020,06:00:01,45.455170,60.766647,278.5,213.6,217.5,-3.300,1.400,359.000,6.700,93.960,69.120,right,,,
DSC08465.JPG,18.07.2020,06:00:06,45.455990,60.766644,276.8,213.6,215.8,-0.700,-2.400,347.000,353.300,82.080,57.240,right,,,
DSC08466.JPG,18.07.2020,06:00:11,45.456661,60.766529,277.2,214.0,216.2,3.600,-1.500,359.000,356.400,83.160,56.520,right,,,
DSC08467.JPG,18.07.2020,06:00:16,45.457363,60.766468,278.6,214.4,217.6,4.300,-1.800,352.000,355.400,88.560,55.440,right,,,
DSC08468.JPG,18.07.2020,06:00:21,45.458088,60.766495,280.2,215.6,219.2,-25.400,-4.400,344.000,2.200,84.600,55.440,right,,,
DSC08469.JPG,18.07.2020,06:00:26,45.458591,60.765926,279.3,215.2,218.3,-21.300,-2.500,296.000,290.400,89.640,59.760,right,,,
DSC08470.JPG,18.07.2020,06:00:31,45.458557,60.764790,278.5,213.5,217.5,1.900,-1.200,286.000,259.100,81.360,66.960,right,,,
DSC08471.JPG,18.07.2020,06:00:36,45.458416,60.763664,274.2,207.3,213.2,-0.800,2.800,290.000,262.900,78.480,61.920,right,,,
DSC08472.JPG,18.07.2020,06:00:41,45.458290,60.762608,271.2,205.8,210.2,2.600,4.600,288.000,261.400,69.480,60.480,right,,,
DSC08473.JPG,18.07.2020,06:00:46,45.458199,60.761463,270.9,210.6,209.9,1.200,5.400,288.000,267.500,81.000,71.280,right,,,
DSC08474.JPG,18.07.2020,06:00:51,45.458096,60.760185,284.1,221.0,223.1,-7.900,0.000,286.000,267.600,85.320,74.160,right,,,
DSC08475.JPG,18.07.2020,06:00:56,45.457954,60.758793,286.0,221.6,225.0,-0.300,1.700,287.000,264.400,97.920,81.000,right,,,
DSC08476.JPG,18.07.2020,06:01:01,45.457832,60.757359,282.7,218.6,221.7,3.300,1.100,283.000,263.200,97.560,82.440,right,,,
DSC08477.JPG,18.07.2020,06:01:06,45.457710,60.756004,273.6,208.1,212.6,-2.300,2.800,288.000,263.500,91.800,74.520,right,,,
DSC08478.JPG,18.07.2020,06:01:11,45.457611,60.754780,274.7,207.8,213.7,3.500,1.400,286.000,264.500,81.720,64.800,right,,,
DSC08479.JPG,18.07.2020,06:01:16,45.457554,60.753704,272.5,207.2,211.5,-1.200,2.500,288.000,270.300,73.800,56.160,right,,,
DSC08480.JPG,18.07.2020,06:01:21,45.457546,60.752697,275.0,214.9,214.0,-11.600,-0.200,286.000,270.500,75.960,56.880,right,,,
DSC08481.JPG,18.07.2020,06:01:26,45.457546,60.751640,274.7,210.6,213.7,4.200,3.200,287.000,271.500,82.800,61.560,right,,,
DSC08482.JPG,18.07.2020,06:01:31,45.457596,60.750553,271.6,208.6,210.6,4.800,5.100,286.000,272.100,80.280,61.200,right,,,
DSC08483.JPG,18.07.2020,06:01:36,45.457584,60.749454,270.4,207.5,209.4,-3.100,7.000,284.000,271.200,83.520,63.360,right,,,
DSC08484.JPG,18.07.2020,06:01:41,45.457565,60.748333,272.8,210.4,211.8,1.000,3.900,284.000,268.800,85.320,63.720,right,,,
DSC08485.JPG,18.07.2020,06:01:46,45.457535,60.747204,271.9,208.1,210.9,-0.400,4.800,285.000,267.900,82.440,64.080,right,,,
DSC08486.JPG,18.07.2020,06:01:51,45.457458,60.745987,272.8,210.7,211.8,0.000,4.100,289.000,266.900,84.240,69.840,right,,,
DSC08487.JPG,18.07.2020,06:01:56,45.457409,60.744698,272.1,207.3,211.1,0.000,5.700,288.000,267.300,87.840,74.880,right,,,
DSC08488.JPG,18.07.2020,06:02:01,45.457317,60.743389,273.9,209.0,212.9,5.700,4.900,290.000,266.800,84.600,74.520,right,,,
DSC08489.JPG,18.07.2020,06:02:06,45.457279,60.742104,270.3,206.6,209.3,-1.300,6.000,291.000,268.500,80.280,69.480,right,,,
DSC08490.JPG,18.07.2020,06:02:11,45.457233,60.740856,273.4,208.9,212.4,-2.900,4.600,296.000,270.300,82.440,68.400,right,,,
DSC08491.JPG,18.07.2020,06:02:16,45.457233,60.739609,273.0,208.7,212.0,-1.900,4.600,292.000,271.200,82.800,68.760,right,,,
DSC08492.JPG,18.07.2020,06:02:21,45.457241,60.738373,272.6,208.1,211.6,1.600,6.500,295.000,271.300,81.720,68.400,right,,,
DSC08493.JPG,18.07.2020,06:02:26,45.457272,60.737133,271.8,208.3,210.8,3.200,5.900,296.000,273.700,81.000,70.560,right,,,
DSC08494.JPG,18.07.2020,06:02:31,45.457321,60.735840,276.4,213.6,215.4,-2.700,1.000,292.000,275.100,87.840,74.880,right,,,
DSC08495.JPG,18.07.2020,06:02:36,45.457359,60.734467,275.5,213.0,214.5,-27.100,-1.700,280.000,266.700,88.200,76.680,right,,,
DSC08496.JPG,18.07.2020,06:02:41,45.456993,60.733231,276.8,212.7,215.8,-20.200,-1.600,234.000,225.200,82.800,85.680,right,,,
DSC08497.JPG,18.07.2020,06:02:46,45.455860,60.732559,274.6,209.0,213.6,-19.700,3.000,193.000,190.100,81.000,109.080,right,,,
DSC08498.JPG,18.07.2020,06:02:51,45.454441,60.732845,279.7,218.1,218.7,-13.700,-1.700,155.000,157.000,90.000,123.840,right,,,
DSC08499.JPG,18.07.2020,06:02:56,45.453156,60.734123,284.5,216.6,223.5,13.900,-2.600,148.000,139.500,86.400,125.640,right,,,
DSC08500.JPG,18.07.2020,06:03:01,45.451832,60.735260,276.2,211.6,215.2,20.400,-0.700,182.000,164.600,82.800,119.880,right,,,
DSC08501.JPG,18.07.2020,06:03:06,45.450424,60.735317,271.3,207.2,210.3,-3.500,6.700,217.000,196.800,78.480,105.120,right,,,
DSC08502.JPG,18.07.2020,06:03:11,45.449192,60.734818,277.0,214.1,216.0,-10.700,2.200,199.000,192.700,86.040,111.240,right,,,
DSC08503.JPG,18.07.2020,06:03:16,45.447773,60.734657,281.4,216.6,220.4,-6.600,-2.200,187.000,179.700,87.120,117.000,right,,,
DSC08504.JPG,18.07.2020,06:03:21,45.446301,60.734840,279.1,215.8,218.1,7.800,-0.200,182.000,173.800,90.000,120.600,right,,,
DSC08505.JPG,18.07.2020,06:03:25,45.445103,60.735027,276.5,212.3,215.5,-5.100,0.800,183.000,175.600,88.560,119.520,right,,,
DSC08506.JPG,18.07.2020,06:03:29,45.443924,60.735241,278.7,214.1,217.7,4.000,-2.200,188.000,171.900,86.760,117.360,right,,,
DSC08507.JPG,18.07.2020,06:03:33,45.442726,60.735405,279.4,215.3,218.4,1.400,-1.900,194.000,179.900,86.040,115.560,right,,,
DSC08508.JPG,18.07.2020,06:03:37,45.441582,60.735424,278.9,214.1,217.9,5.100,-0.700,198.000,183.400,86.760,113.040,right,,,
DSC08509.JPG,18.07.2020,06:03:41,45.440498,60.735386,276.2,210.6,215.2,-2.000,0.600,195.000,183.800,78.480,109.440,right,,,
DSC08510.JPG,18.07.2020,06:03:45,45.439419,60.735264,274.7,209.0,213.7,-3.300,3.100,196.000,186.000,75.600,109.080,right,,,
DSC08511.JPG,18.07.2020,06:03:49,45.438320,60.735153,275.5,209.7,214.5,-1.900,3.300,194.000,182.100,81.000,111.240,right,,,
DSC08512.JPG,18.07.2020,06:03:53,45.437206,60.735275,277.0,212.4,216.0,8.000,-0.800,193.000,178.100,81.720,109.440,right,,,
DSC08513.JPG,18.07.2020,06:03:57,45.436134,60.735451,279.6,214.7,218.6,-2.300,0.000,183.000,174.900,87.120,109.440,right,,,
DSC08514.JPG,18.07.2020,06:04:01,45.435036,60.735622,284.3,220.6,223.3,2.900,-1.500,187.000,174.700,85.680,111.960,right,,,
DSC08515.JPG,18.07.2020,06:04:05,45.433891,60.735649,286.9,221.2,225.9,-3.600,-1.200,196.000,181.400,87.480,110.520,right,,,
DSC08516.JPG,18.07.2020,06:04:09,45.432816,60.735592,277.6,208.1,216.6,0.200,4.200,194.000,182.300,81.000,113.040,right,,,
DSC08517.JPG,18.07.2020,06:04:13,45.431683,60.735577,270.5,204.0,209.5,-3.400,7.100,190.000,179.400,75.960,109.800,right,,,
DSC08518.JPG,18.07.2020,06:04:17,45.430588,60.735607,271.6,206.9,210.6,3.700,7.000,189.000,179.200,78.480,112.320,right,,,
DSC08519.JPG,18.07.2020,06:04:21,45.429417,60.735638,272.7,207.5,211.7,-2.100,7.000,193.000,180.100,81.000,115.920,right,,,
DSC08520.JPG,18.07.2020,06:04:25,45.428265,60.735649,272.9,207.3,211.9,-2.800,5.900,191.000,179.800,84.240,120.600,right,,,
DSC08521.JPG,18.07.2020,06:04:29,45.427048,60.735718,274.8,209.2,213.8,0.100,4.300,192.000,178.400,86.400,120.960,right,,,
DSC08522.JPG,18.07.2020,06:04:33,45.425812,60.735813,273.6,207.8,212.6,0.200,6.400,189.000,176.000,84.240,119.520,right,,,
DSC08523.JPG,18.07.2020,06:04:37,45.424633,60.735916,274.0,208.0,213.0,-0.100,5.200,190.000,176.800,82.080,117.720,right,,,
DSC08524.JPG,18.07.2020,06:04:41,45.423473,60.736015,276.6,210.9,215.6,3.600,1.500,192.000,177.800,84.240,121.680,right,,,
DSC08525.JPG,18.07.2020,06:04:45,45.422222,60.736080,280.3,217.0,219.3,5.000,-1.200,197.000,182.100,95.040,121.680,right,,,
DSC08526.JPG,18.07.2020,06:04:49,45.421040,60.736088,279.1,212.7,218.1,-0.600,-0.400,195.000,180.700,87.120,117.720,right,,,
DSC08527.JPG,18.07.2020,06:04:53,45.419872,60.736061,276.3,210.9,215.3,0.300,2.400,190.000,180.400,84.960,115.200,right,,,
DSC08528.JPG,18.07.2020,06:04:57,45.418747,60.736115,277.1,210.3,216.1,-0.500,2.200,187.000,178.000,81.360,110.520,right,,,
DSC08529.JPG,18.07.2020,06:05:01,45.417641,60.736198,275.4,209.5,214.4,1.500,3.200,190.000,179.000,80.640,110.160,right,,,
DSC08530.JPG,18.07.2020,06:05:05,45.416508,60.736195,272.6,206.0,211.6,6.800,7.200,195.000,181.000,83.160,110.880,right,,,
DSC08531.JPG,18.07.2020,06:05:09,45.415462,60.736168,274.5,208.6,213.5,-4.300,5.200,191.000,182.400,79.560,105.480,right,,,
DSC08532.JPG,18.07.2020,06:05:13,45.414375,60.736187,275.4,209.7,214.4,-2.100,4.700,186.000,178.600,82.080,110.520,right,,,
DSC08533.JPG,18.07.2020,06:05:17,45.413239,60.736256,275.7,210.6,214.7,-0.600,4.300,192.000,179.500,84.960,114.840,right,,,
DSC08534.JPG,18.07.2020,06:05:21,45.412086,60.736298,275.2,209.2,214.2,-3.000,4.500,186.000,177.600,84.600,116.280,right,,,
DSC08535.JPG,18.07.2020,06:05:25,45.410919,60.736401,274.9,208.6,213.9,-0.700,5.000,188.000,177.000,84.960,117.360,right,,,
DSC08536.JPG,18.07.2020,06:05:29,45.409737,60.736523,272.9,206.4,211.9,3.100,6.500,187.000,176.300,84.240,119.520,right,,,
DSC08537.JPG,18.07.2020,06:05:33,45.408520,60.736614,271.1,204.4,210.1,2.100,8.800,191.000,177.800,79.200,117.000,right,,,
DSC08538.JPG,18.07.2020,06:05:37,45.407337,60.736656,270.2,203.8,209.2,-3.000,8.700,189.000,178.700,80.280,119.160,right,,,
DSC08539.JPG,18.07.2020,06:05:41,45.406143,60.736721,271.9,208.1,210.9,5.300,6.500,193.000,178.200,81.360,124.920,right,,,
DSC08540.JPG,18.07.2020,06:05:45,45.404846,60.736706,275.6,211.8,214.6,-1.500,1.500,191.000,183.500,90.720,131.040,right,,,
DSC08541.JPG,18.07.2020,06:05:49,45.403549,60.736599,275.7,212.4,214.7,-1.600,1.900,190.000,181.600,91.080,128.520,right,,,
DSC08542.JPG,18.07.2020,06:05:53,45.402248,60.736572,278.4,212.9,217.4,-3.700,-0.600,185.000,178.700,86.040,124.920,right,,,
DSC08543.JPG,18.07.2020,06:05:57,45.401020,60.736679,275.5,210.0,214.5,-2.600,2.200,181.000,174.500,85.680,124.920,right,,,
DSC08544.JPG,18.07.2020,06:06:01,45.399807,60.736855,276.8,211.6,215.8,5.400,1.600,188.000,175.900,83.880,118.800,right,,,
DSC08545.JPG,18.07.2020,06:06:05,45.398613,60.736977,277.1,210.0,216.1,1.300,2.400,186.000,176.800,81.360,117.360,right,,,
DSC08546.JPG,18.07.2020,06:06:09,45.397430,60.737064,277.5,212.3,216.5,-0.400,0.800,185.000,178.000,82.800,119.160,right,,,
DSC08547.JPG,18.07.2020,06:06:13,45.396259,60.737106,278.3,212.4,217.3,-2.500,0.200,191.000,180.600,84.600,120.600,right,,,
DSC08548.JPG,18.07.2020,06:06:17,45.395012,60.737072,275.7,210.0,214.7,1.500,3.400,189.000,179.900,84.960,122.760,right,,,
DSC08549.JPG,18.07.2020,06:06:21,45.393822,60.737095,278.9,214.3,217.9,-0.500,-0.500,189.000,179.400,90.720,122.760,right,,,
DSC08550.JPG,18.07.2020,06:06:25,45.392601,60.737144,277.3,212.7,216.3,2.600,1.400,192.000,178.100,91.080,120.240,right,,,
DSC08551.JPG,18.07.2020,06:06:29,45.391449,60.737213,275.4,208.3,214.4,-0.300,1.700,185.000,176.500,78.120,112.320,right,,,
DSC08552.JPG,18.07.2020,06:06:33,45.390312,60.737305,274.8,210.4,213.8,2.400,2.200,192.000,178.300,80.280,108.000,right,,,
DSC08553.JPG,18.07.2020,06:06:37,45.389240,60.737312,278.0,212.3,217.0,0.400,3.600,193.000,180.300,82.080,110.520,right,,,
DSC08554.JPG,18.07.2020,06:06:41,45.388153,60.737289,278.3,212.6,217.3,-2.800,-0.300,190.000,180.200,84.960,111.240,right,,,
DSC08555.JPG,18.07.2020,06:06:45,45.387035,60.737335,280.9,215.9,219.9,-1.800,-2.000,190.000,179.400,86.400,109.800,right,,,
DSC08556.JPG,18.07.2020,06:06:49,45.385937,60.737358,277.9,211.0,216.9,-1.900,1.200,191.000,179.700,85.320,111.600,right,,,
DSC08557.JPG,18.07.2020,06:06:53,45.384789,60.737438,275.0,207.8,214.0,1.900,4.200,191.000,177.700,78.840,111.240,right,,,
DSC08558.JPG,18.07.2020,06:06:57,45.383709,60.737530,273.6,207.2,212.6,1.600,3.500,195.000,179.100,80.280,109.080,right,,,
DSC08559.JPG,18.07.2020,06:07:01,45.382633,60.737583,271.9,205.8,210.9,-5.900,6.700,188.000,177.400,74.520,106.560,right,,,
DSC08560.JPG,18.07.2020,06:07:05,45.381500,60.737705,272.0,204.7,211.0,5.700,7.600,198.000,179.200,77.760,111.960,right,,,
DSC08561.JPG,18.07.2020,06:07:09,45.380409,60.737602,275.5,211.3,214.5,-3.400,3.100,196.000,184.100,86.040,111.600,right,,,
DSC08562.JPG,18.07.2020,06:07:13,45.379230,60.737537,275.5,210.0,214.5,-4.300,3.600,191.000,181.400,88.200,117.000,right,,,
DSC08563.JPG,18.07.2020,06:07:17,45.378101,60.737583,276.5,210.3,215.5,1.000,2.700,189.000,178.100,86.040,116.640,right,,,
DSC08564.JPG,18.07.2020,06:07:21,45.376945,60.737667,275.7,209.0,214.7,-0.200,3.400,184.000,176.800,83.160,115.920,right,,,
DSC08565.JPG,18.07.2020,06:07:25,45.375786,60.737789,274.1,207.2,213.1,0.400,5.300,187.000,176.800,82.080,115.920,right,,,
DSC08566.JPG,18.07.2020,06:07:29,45.374622,60.737865,274.7,208.7,213.7,-1.800,4.500,186.000,177.500,81.720,116.280,right,,,
DSC08567.JPG,18.07.2020,06:07:33,45.373409,60.737949,275.0,208.6,214.0,1.400,5.000,188.000,177.700,83.880,119.520,right,,,
DSC08568.JPG,18.07.2020,06:07:37,45.372208,60.737991,275.9,210.4,214.9,-0.900,3.100,189.000,179.000,85.680,120.600,right,,,
DSC08569.JPG,18.07.2020,06:07:41,45.371033,60.738026,276.4,210.7,215.4,-1.300,2.700,190.000,179.800,88.920,121.320,right,,,
DSC08570.JPG,18.07.2020,06:07:45,45.369835,60.738064,276.4,210.4,215.4,-1.700,2.300,187.000,178.200,84.960,116.640,right,,,
DSC08571.JPG,18.07.2020,06:07:49,45.368683,60.738152,275.2,208.6,214.2,3.200,4.300,188.000,177.500,80.640,114.840,right,,,
DSC08572.JPG,18.07.2020,06:07:53,45.367527,60.738232,273.3,206.9,212.3,-1.500,6.200,188.000,179.100,80.640,115.920,right,,,
DSC08573.JPG,18.07.2020,06:07:57,45.366367,60.738277,273.5,207.5,212.5,-2.400,5.600,191.000,179.300,81.000,115.920,right,,,
DSC08574.JPG,18.07.2020,06:08:01,45.365192,60.738308,272.4,205.2,211.4,-3.500,8.700,191.000,179.100,80.640,118.080,right,,,
DSC08575.JPG,18.07.2020,06:08:05,45.363960,60.738377,271.7,205.4,210.7,7.600,9.100,192.000,177.800,82.440,122.040,right,,,
DSC08576.JPG,18.07.2020,06:08:09,45.362762,60.738400,273.4,209.2,212.4,-0.100,4.700,188.000,179.800,86.040,123.840,right,,,
DSC08577.JPG,18.07.2020,06:08:13,45.361515,60.738365,279.6,215.0,218.6,-2.800,-0.900,190.000,181.600,88.200,125.640,right,,,
DSC08578.JPG,18.07.2020,06:08:17,45.360214,60.738270,281.7,216.7,220.7,-6.100,-0.900,188.000,181.900,95.400,132.120,right,,,
DSC08579.JPG,18.07.2020,06:08:21,45.358887,60.738281,286.2,222.4,225.2,-2.800,-1.200,183.000,177.900,95.040,131.400,right,,,
DSC08580.JPG,18.07.2020,06:08:25,45.357586,60.738388,289.1,222.7,228.1,-0.900,-1.600,186.000,178.600,95.400,127.080,right,,,
DSC08581.JPG,18.07.2020,06:08:29,45.356335,60.738548,281.5,213.8,220.5,0.200,-1.700,180.000,171.600,93.600,125.280,right,,,
DSC08582.JPG,18.07.2020,06:08:33,45.355087,60.738792,275.8,208.4,214.8,5.000,1.600,187.000,173.400,81.360,117.000,right,,,
DSC08583.JPG,18.07.2020,06:08:37,45.353973,60.738918,273.7,206.1,212.7,3.300,5.000,196.000,178.400,72.360,107.640,right,,,
DSC08584.JPG,18.07.2020,06:08:41,45.352955,60.738907,272.3,205.5,211.3,-5.500,6.800,197.000,182.400,70.560,103.680,right,,,
DSC08585.JPG,18.07.2020,06:08:45,45.351891,60.738865,276.0,209.0,215.0,3.100,4.800,196.000,181.900,81.720,108.360,right,,,
DSC08586.JPG,18.07.2020,06:08:49,45.350826,60.738785,277.5,212.0,216.5,-3.300,2.300,197.000,184.300,82.080,105.840,right,,,
DSC08587.JPG,18.07.2020,06:08:53,45.349739,60.738735,278.6,212.0,217.6,-1.800,1.700,195.000,181.700,83.880,110.880,right,,,
DSC08588.JPG,18.07.2020,06:08:57,45.348606,60.738720,277.4,211.0,216.4,-2.700,4.000,192.000,180.200,83.520,114.840,right,,,
DSC08589.JPG,18.07.2020,06:09:01,45.347435,60.738796,275.5,207.8,214.5,0.600,4.700,189.000,176.700,84.600,121.320,right,,,
DSC08590.JPG,18.07.2020,06:09:05,45.346176,60.738956,275.6,208.6,214.6,-0.200,4.700,187.000,175.000,84.960,124.560,right,,,
DSC08591.JPG,18.07.2020,06:09:09,45.344936,60.739128,276.0,209.5,215.0,4.300,4.100,194.000,175.400,83.160,120.960,right,,,
DSC08592.JPG,18.07.2020,06:09:13,45.343792,60.739235,274.6,207.2,213.6,3.100,6.600,190.000,178.300,80.280,115.920,right,,,
DSC08593.JPG,18.07.2020,06:09:17,45.342632,60.739315,274.1,206.3,213.1,1.500,7.000,200.000,181.700,80.280,113.400,right,,,
DSC08594.JPG,18.07.2020,06:09:21,45.341496,60.739273,276.3,211.2,215.3,1.400,3.600,199.000,182.900,81.000,113.040,right,,,
DSC08595.JPG,18.07.2020,06:09:25,45.340359,60.739174,274.9,209.0,213.9,-5.100,4.700,197.000,184.300,84.240,113.400,right,,,
DSC08596.JPG,18.07.2020,06:09:29,45.339218,60.739136,275.0,208.1,214.0,-0.700,5.100,192.000,179.900,82.800,114.480,right,,,
DSC08597.JPG,18.07.2020,06:09:33,45.338032,60.739212,275.0,209.0,214.0,-1.800,5.000,191.000,177.000,83.880,116.280,right,,,
DSC08598.JPG,18.07.2020,06:09:37,45.336868,60.739311,275.3,208.6,214.3,0.500,5.500,192.000,176.200,83.520,117.000,right,,,
DSC08599.JPG,18.07.2020,06:09:41,45.335728,60.739410,274.2,206.3,213.2,1.000,7.600,190.000,177.800,82.800,118.440,right,,,
DSC08600.JPG,18.07.2020,06:09:45,45.334534,60.739521,273.8,208.3,212.8,0.000,6.300,190.000,176.500,82.440,119.880,right,,,
DSC08601.JPG,18.07.2020,06:09:49,45.333321,60.739624,273.6,207.7,212.6,1.400,6.200,193.000,178.000,85.320,122.760,right,,,
DSC08602.JPG,18.07.2020,06:09:53,45.332096,60.739662,275.8,210.7,214.8,1.100,5.100,192.000,181.100,86.040,119.880,right,,,
DSC08603.JPG,18.07.2020,06:09:57,45.330902,60.739681,275.8,207.5,214.8,-4.600,4.000,183.000,180.000,80.640,119.160,right,,,
DSC08604.JPG,18.07.2020,06:10:01,45.329655,60.739697,283.3,218.6,222.3,-2.600,-1.700,190.000,179.700,90.000,126.720,right,,,
DSC08605.JPG,18.07.2020,06:10:05,45.328312,60.739597,281.1,215.6,220.1,-9.300,0.800,195.000,184.400,95.760,131.760,right,,,
DSC08606.JPG,18.07.2020,06:10:09,45.327038,60.739601,280.8,214.4,219.8,3.100,-0.800,188.000,176.700,91.080,132.120,right,,,
DSC08607.JPG,18.07.2020,06:10:13,45.325710,60.739727,281.3,217.0,220.3,0.200,-0.700,192.000,177.800,96.840,130.320,right,,,
DSC08608.JPG,18.07.2020,06:10:17,45.324440,60.739807,286.4,222.4,225.4,-4.400,-3.000,196.000,179.000,92.160,124.560,right,,,
DSC08609.JPG,18.07.2020,06:10:21,45.323200,60.739990,285.5,218.4,224.5,3.700,-3.400,190.000,173.900,92.160,124.920,right,,,
DSC08610.JPG,18.07.2020,06:10:25,45.321972,60.740177,280.2,214.3,219.2,5.900,0.100,192.000,178.000,92.880,121.680,right,,,
DSC08611.JPG,18.07.2020,06:10:29,45.320816,60.740204,278.5,211.6,217.5,1.100,0.000,199.000,183.600,84.240,109.800,right,,,
DSC08612.JPG,18.07.2020,06:10:33,45.319736,60.740128,276.3,209.3,215.3,-2.700,0.800,198.000,183.200,77.040,102.240,right,,,
DSC08613.JPG,18.07.2020,06:10:37,45.318733,60.740086,275.3,207.2,214.3,2.200,4.600,199.000,182.400,73.440,99.000,right,,,
DSC08614.JPG,18.07.2020,06:10:41,45.317780,60.740025,275.2,208.4,214.2,-5.700,6.600,199.000,184.100,74.160,97.200,right,,,
DSC08615.JPG,18.07.2020,06:10:45,45.316769,60.739979,275.6,209.0,214.6,-3.000,6.600,196.000,180.100,82.440,105.480,right,,,
DSC08616.JPG,18.07.2020,06:10:49,45.315712,60.740028,275.0,207.3,214.0,-0.500,8.200,191.000,177.100,80.280,106.200,right,,,
DSC08617.JPG,18.07.2020,06:10:53,45.314644,60.740154,274.1,208.1,213.1,0.800,9.000,190.000,175.200,79.200,110.160,right,,,
DSC08618.JPG,18.07.2020,06:10:57,45.313519,60.740341,272.2,204.4,211.2,1.800,9.000,187.000,173.900,83.160,114.120,right,,,
DSC08619.JPG,18.07.2020,06:11:01,45.312393,60.740486,270.7,203.8,209.7,1.900,9.400,189.000,176.700,80.280,113.040,right,,,
DSC08620.JPG,18.07.2020,06:11:05,45.311199,60.740585,271.8,205.4,210.8,1.500,9.000,192.000,179.500,82.440,117.720,right,,,
